Order_ID,Product_ID,Quantity,Sales
CA-2014-116715,OFF-PA-10003893,2,9
CA-2014-142328,OFF-PA-10000380,6,50
CA-2014-117457,OFF-PA-10003724,5,27
CA-2014-117457,OFF-PA-10002893,1,10
CA-2014-117457,OFF-PA-10001970,1,56
CA-2014-108854,OFF-PA-10003022,4,88
CA-2014-122770,OFF-PA-10000232,2,13
CA-2014-122770,OFF-PA-10003172,6,39
CA-2014-133431,OFF-PA-10002615,3,13
US-2011-117163,OFF-AR-10003179,4,36
US-2011-117163,OFF-ST-10003692,1,57
CA-2011-139857,OFF-FA-10001843,5,12
CA-2011-107181,OFF-PA-10000350,4,34
CA-2011-104780,OFF-AR-10003514,8,32
CA-2011-124429,OFF-ST-10001809,4,359
CA-2011-141726,OFF-PA-10000418,1,105
CA-2011-141726,OFF-PA-10002230,4,20
CA-2011-131450,OFF-AP-10004708,2,76
CA-2011-110527,OFF-LA-10000262,8,21
CA-2011-126480,OFF-PA-10004610,2,9
CA-2011-132451,OFF-PA-10004888,3,19
US-2011-133130,OFF-PA-10000675,2,82
CA-2011-158372,OFF-LA-10000407,8,40
CA-2011-158372,OFF-PA-10002137,8,62
CA-2011-132913,OFF-AP-10003278,1,14
CA-2011-106264,OFF-SU-10002189,3,12
US-2012-163279,OFF-PA-10003127,4,106
US-2012-103996,OFF-PA-10001609,3,10
US-2012-103996,OFF-PA-10001736,6,213
CA-2012-137302,OFF-AR-10000588,3,60
CA-2012-154200,OFF-AR-10001044,2,52
CA-2012-101707,OFF-LA-10000134,1,3
CA-2012-101707,OFF-PA-10002968,5,114
CA-2012-101707,OFF-SU-10001218,3,33
CA-2012-153794,OFF-AR-10000380,7,266
CA-2012-101154,OFF-ST-10004186,4,444
CA-2012-122371,OFF-EN-10000056,2,124
CA-2012-122371,OFF-ST-10002370,3,64
CA-2012-132486,OFF-EN-10002600,4,12
CA-2012-132486,OFF-PA-10004971,2,12
CA-2012-117611,OFF-FA-10002280,1,5
CA-2012-120446,OFF-LA-10003148,3,19
CA-2012-126725,OFF-PA-10001639,5,32
CA-2012-126725,OFF-ST-10001418,5,305
CA-2012-126725,OFF-ST-10000129,7,777
CA-2012-136420,OFF-LA-10002762,4,50
CA-2012-143490,OFF-AR-10002952,9,120
CA-2012-145065,OFF-FA-10001229,2,8
CA-2012-111780,OFF-PA-10001667,3,18
CA-2012-111780,OFF-PA-10001307,3,13
CA-2013-125850,OFF-LA-10003498,3,44
CA-2013-125850,OFF-LA-10004484,5,21
CA-2013-100993,OFF-LA-10003223,3,15
CA-2013-100993,OFF-ST-10004340,3,187
CA-2013-154053,OFF-AR-10003727,1,17
CA-2013-117849,OFF-PA-10004327,3,144
CA-2013-159345,OFF-PA-10000806,2,112
CA-2013-100300,OFF-AP-10001242,3,241
CA-2013-100300,OFF-PA-10000418,1,105
CA-2013-145625,OFF-PA-10004569,1,8
CA-2013-133935,OFF-PA-10000100,9,369
CA-2013-106656,OFF-EN-10001509,2,4
CA-2013-106656,OFF-LA-10003148,3,19
CA-2013-144729,OFF-ST-10004804,3,154
CA-2013-109925,OFF-ST-10003442,3,85
CA-2013-146325,OFF-ST-10001590,10,135
CA-2014-116498,OFF-AR-10003405,6,35
CA-2014-115364,OFF-ST-10002486,12,84
CA-2014-145429,OFF-PA-10003205,2,16
CA-2014-105487,OFF-ST-10002301,2,41
CA-2014-123246,OFF-AR-10001770,4,11
CA-2014-157196,OFF-PA-10003172,2,13
CA-2014-137022,OFF-ST-10001963,8,811
CA-2014-131303,OFF-LA-10001074,5,63
CA-2014-136875,OFF-PA-10000357,3,166
CA-2014-126865,OFF-PA-10003039,3,93
CA-2014-169859,OFF-EN-10000461,5,44
US-2011-103338,OFF-AR-10001770,3,8
CA-2011-157623,OFF-AR-10003723,1,3
US-2011-131275,OFF-ST-10000078,7,1856
CA-2011-100860,OFF-LA-10001982,5,19
US-2011-157021,OFF-LA-10002312,2,30
CA-2011-142979,OFF-AR-10002987,2,40
CA-2011-166954,OFF-AP-10001391,3,271
CA-2011-103310,OFF-SU-10004737,6,41
CA-2011-127866,OFF-AR-10003481,4,13
CA-2011-127866,OFF-ST-10001490,3,535
CA-2011-154669,OFF-ST-10000532,11,423
CA-2011-126522,OFF-AR-10004042,3,54
CA-2011-109918,OFF-SU-10004290,4,27
CA-2011-112851,OFF-EN-10001453,3,183
CA-2011-156601,OFF-FA-10000624,2,7
CA-2011-158225,OFF-ST-10000675,5,169
CA-2011-158225,OFF-ST-10002301,2,41
CA-2011-153479,OFF-LA-10004689,5,14
CA-2011-140403,OFF-EN-10001219,2,15
CA-2011-157924,OFF-ST-10002352,4,32
CA-2011-128538,OFF-EN-10001219,1,8
US-2011-134187,OFF-AR-10000940,1,3
CA-2011-160066,OFF-LA-10001045,2,5
CA-2011-164721,OFF-AP-10000240,6,321
CA-2011-141110,OFF-AP-10000692,2,41
CA-2011-113320,OFF-ST-10000617,3,9
CA-2011-133543,OFF-AR-10003394,4,12
CA-2011-166961,OFF-AP-10001366,1,11
CA-2011-166961,OFF-FA-10003485,3,8
CA-2011-166961,OFF-ST-10004507,3,51
CA-2011-143371,OFF-ST-10001128,9,999
CA-2011-143371,OFF-SU-10002537,5,51
CA-2011-102330,OFF-LA-10003923,6,89
CA-2012-105725,OFF-LA-10003510,2,61
CA-2012-149993,OFF-FA-10001561,5,11
CA-2012-113110,OFF-LA-10000240,2,15
CA-2012-113110,OFF-SU-10001165,4,33
US-2012-113593,OFF-ST-10000532,3,115
CA-2012-124919,OFF-ST-10001590,6,81
CA-2012-139164,OFF-FA-10003059,3,5
CA-2012-148180,OFF-AR-10002067,5,99
CA-2012-112011,OFF-AR-10003156,5,51
CA-2012-142454,OFF-ST-10003638,3,70
CA-2012-126445,OFF-ST-10000046,3,485
CA-2012-110744,OFF-ST-10003656,7,672
CA-2012-162166,OFF-ST-10002486,6,42
CA-2012-165057,OFF-AR-10004648,9,181
CA-2012-165057,OFF-LA-10003190,3,9
CA-2012-149713,OFF-SU-10001574,2,7
CA-2012-132388,OFF-LA-10000414,3,31
CA-2012-139290,OFF-LA-10004008,2,6
CA-2012-164882,OFF-AR-10004272,3,5
CA-2012-164882,OFF-FA-10000585,5,17
CA-2012-164882,OFF-ST-10003638,2,47
CA-2012-164882,OFF-SU-10004231,3,30
US-2012-164448,OFF-EN-10002600,5,15
US-2012-164448,OFF-LA-10003510,14,427
CA-2012-131457,OFF-EN-10001509,7,14
CA-2012-126466,OFF-FA-10000490,2,2
CA-2012-154340,OFF-AR-10003582,2,56
CA-2012-119508,OFF-AR-10003723,5,17
CA-2012-155586,OFF-AR-10001547,1,2
CA-2012-155586,OFF-EN-10003072,4,16
CA-2012-134075,OFF-ST-10001496,2,360
CA-2012-148250,OFF-AP-10003040,4,134
CA-2013-101938,OFF-AR-10003696,1,35
CA-2013-126270,OFF-EN-10004386,3,72
US-2013-123610,OFF-AP-10002222,1,9
CA-2013-148852,OFF-FA-10003467,3,6
CA-2013-110982,OFF-AP-10004859,4,58
CA-2013-141397,OFF-AP-10003971,2,22
CA-2013-141397,OFF-ST-10001469,3,162
CA-2013-152534,OFF-AR-10002335,2,5
CA-2013-160941,OFF-EN-10003001,5,420
CA-2013-160941,OFF-LA-10003766,1,3
CA-2013-155978,OFF-AP-10002892,2,46
CA-2013-166163,OFF-LA-10000452,1,3
CA-2013-105585,OFF-FA-10002983,3,10
CA-2013-124583,OFF-EN-10002500,1,13
CA-2013-151372,OFF-FA-10000304,2,4
CA-2013-103709,OFF-AR-10003338,2,15
CA-2013-103709,OFF-ST-10001272,2,262
CA-2013-116561,OFF-ST-10004186,3,333
CA-2013-123337,OFF-AP-10002287,4,17
US-2013-125402,OFF-AR-10002255,2,6
US-2013-125402,OFF-LA-10003923,2,30
US-2013-125402,OFF-LA-10001771,1,5
CA-2013-145898,OFF-AR-10002445,5,35
CA-2013-145898,OFF-LA-10000262,3,8
CA-2013-145898,OFF-ST-10004507,3,51
CA-2013-101672,OFF-LA-10002271,2,6
CA-2013-145583,OFF-AR-10001149,4,12
CA-2013-145583,OFF-FA-10002988,2,4
CA-2013-145583,OFF-SU-10001218,6,66
CA-2013-105291,OFF-FA-10003059,2,4
CA-2013-146766,OFF-AR-10002135,4,193
CA-2013-144092,OFF-EN-10001434,3,158
US-2013-155768,OFF-EN-10001219,3,23
US-2013-155768,OFF-ST-10002292,3,1113
US-2013-113985,OFF-AP-10001303,3,60
CA-2013-149762,OFF-AR-10001662,8,22
CA-2013-149762,OFF-ST-10001558,3,49
CA-2013-165330,OFF-AP-10001469,2,83
CA-2013-165330,OFF-AR-10000914,2,23
CA-2013-165330,OFF-ST-10000636,3,50
CA-2013-136686,OFF-AP-10002350,3,57
CA-2013-102792,OFF-AR-10004757,3,10
CA-2013-101651,OFF-EN-10001990,7,40
US-2013-131058,OFF-LA-10001613,7,20
CA-2013-112578,OFF-ST-10003722,1,14
CA-2013-112578,OFF-SU-10002557,2,28
US-2014-123862,OFF-FA-10003112,1,8
US-2014-123862,OFF-ST-10000760,11,154
US-2014-123862,OFF-ST-10002301,3,61
US-2014-123862,OFF-SU-10004884,7,110
CA-2014-104619,OFF-AP-10001492,3,26
CA-2014-107517,OFF-AP-10000275,5,1641
CA-2014-121706,OFF-AP-10003287,7,357
CA-2014-104080,OFF-AR-10001972,2,3
US-2014-117534,OFF-AP-10002403,4,176
US-2014-117534,OFF-AR-10003087,9,16
US-2014-147886,OFF-ST-10002743,7,795
CA-2014-166128,OFF-AR-10001221,7,42
CA-2014-108070,OFF-ST-10004804,4,206
CA-2014-166933,OFF-FA-10002676,1,2
CA-2014-119914,OFF-AP-10002684,2,243
CA-2014-133487,OFF-AP-10001271,3,153
CA-2014-137001,OFF-AR-10001231,7,15
CA-2014-122105,OFF-AR-10004344,8,96
CA-2014-100384,OFF-AR-10003514,9,36
CA-2014-100384,OFF-AR-10002135,8,386
CA-2014-100650,OFF-ST-10001780,2,1296
CA-2014-150189,OFF-LA-10002762,6,75
CA-2014-121048,OFF-AR-10004042,4,72
CA-2014-121048,OFF-FA-10000490,4,5
CA-2014-142342,OFF-EN-10002592,5,58
CA-2014-142342,OFF-ST-10002957,2,11
CA-2014-118724,OFF-AR-10003469,2,4
CA-2014-167913,OFF-LA-10002787,7,26
CA-2014-167913,OFF-ST-10000585,2,330
CA-2014-156776,OFF-AP-10002534,5,1473
CA-2014-158169,OFF-AP-10000828,3,543
CA-2014-166093,OFF-AP-10001058,9,2518
CA-2014-166093,OFF-EN-10003134,2,23
CA-2014-166093,OFF-ST-10001496,3,541
US-2014-109253,OFF-AP-10002867,3,204
US-2014-109253,OFF-AR-10000203,4,17
US-2014-109253,OFF-LA-10001158,5,52
CA-2014-161956,OFF-AP-10001242,4,322
CA-2014-161956,OFF-ST-10001370,5,355
CA-2014-161956,OFF-SU-10002503,5,28
CA-2014-123001,OFF-AR-10001919,5,9
CA-2014-123001,OFF-LA-10004544,5,74
CA-2014-147410,OFF-ST-10003805,2,421
CA-2014-149559,OFF-EN-10002312,2,22
CA-2014-118136,OFF-AR-10001427,1,6
CA-2014-117009,OFF-SU-10001218,2,22
CA-2014-140186,OFF-AP-10002578,2,98
CA-2014-140186,OFF-FA-10002280,7,35
CA-2014-137918,OFF-SU-10000898,7,97
CA-2014-129378,OFF-AP-10000576,2,242
CA-2014-131807,OFF-AP-10004052,4,16
CA-2014-131807,OFF-FA-10002780,5,15
CA-2014-154949,OFF-LA-10002034,3,15
CA-2014-142643,OFF-LA-10003510,5,153
US-2014-146416,OFF-LA-10003714,1,4
US-2014-163790,OFF-AR-10003469,5,9
US-2014-163790,OFF-EN-10001335,7,77
US-2014-163790,OFF-FA-10004838,3,6
US-2014-163790,OFF-ST-10001511,7,453
CA-2014-159597,OFF-ST-10002289,2,64
CA-2014-162096,OFF-AR-10002221,3,8
CA-2014-100601,OFF-ST-10002486,7,49
CA-2014-108091,OFF-AR-10000255,4,23
CA-2014-103380,OFF-AP-10001492,1,9
CA-2014-103380,OFF-AR-10003856,2,6
CA-2014-103380,OFF-FA-10004248,2,9
CA-2014-103380,OFF-ST-10003442,2,57
CA-2014-102379,OFF-AR-10004022,5,180
US-2014-149006,OFF-ST-10003221,1,11
CA-2014-148264,OFF-ST-10003327,3,30
CA-2014-154116,OFF-AP-10000027,4,54
CA-2014-137463,OFF-AR-10001988,5,30
CA-2014-137463,OFF-LA-10003498,3,44
CA-2014-120936,OFF-ST-10001526,4,481
CA-2014-120936,OFF-SU-10002557,1,14
CA-2014-138380,OFF-ST-10003306,7,1000
CA-2014-144827,OFF-ST-10004340,2,124
CA-2011-133354,OFF-PA-10001800,3,19
CA-2011-157623,OFF-PA-10001204,2,11
CA-2011-103310,OFF-PA-10004353,2,40
CA-2011-127866,OFF-PA-10003971,2,12
CA-2011-141901,OFF-PA-10001667,1,6
CA-2011-109918,OFF-PA-10000174,2,21
CA-2011-164721,OFF-PA-10000575,4,27
CA-2011-141110,OFF-PA-10002586,3,15
CA-2012-109603,OFF-PA-10003790,8,183
CA-2012-167479,OFF-PA-10002105,3,19
CA-2012-113110,OFF-PA-10002749,6,40
CA-2012-124919,OFF-PA-10001950,7,58
CA-2012-124919,OFF-PA-10002254,4,106
CA-2012-162166,OFF-PA-10002606,5,26
US-2012-129007,OFF-PA-10000994,2,210
CA-2012-149713,OFF-PA-10004530,14,161
CA-2012-149713,OFF-PA-10001450,4,20
CA-2012-164882,OFF-PA-10000157,1,20
CA-2012-104948,OFF-PA-10004610,7,30
CA-2012-136700,OFF-PA-10004519,2,9
CA-2012-148628,OFF-PA-10003883,5,33
US-2012-120957,OFF-PA-10003953,2,13
CA-2012-155586,OFF-PA-10000726,4,36
CA-2012-148250,OFF-PA-10000289,2,13
CA-2013-124814,OFF-PA-10002787,2,13
CA-2013-148852,OFF-PA-10001293,7,45
CA-2013-103163,OFF-PA-10004000,1,5
CA-2013-104633,OFF-PA-10000241,6,186
CA-2013-104633,OFF-PA-10004782,2,13
CA-2013-141397,OFF-PA-10002986,7,47
CA-2013-152534,OFF-PA-10001870,6,39
CA-2013-113117,OFF-PA-10000019,5,32
CA-2013-105585,OFF-PA-10003625,5,155
CA-2013-151372,OFF-PA-10004381,2,96
CA-2013-103709,OFF-PA-10004610,8,34
US-2013-134369,OFF-PA-10002195,2,13
CA-2013-130267,OFF-PA-10002222,7,160
US-2013-125402,OFF-PA-10000141,5,11
CA-2013-145898,OFF-PA-10001667,5,30
CA-2013-101672,OFF-PA-10001878,2,98
CA-2013-101672,OFF-PA-10004610,2,9
CA-2013-145583,OFF-PA-10001736,1,35
CA-2013-145583,OFF-PA-10001804,3,20
CA-2013-112340,OFF-PA-10001892,3,23
CA-2013-164896,OFF-PA-10002246,2,13
US-2013-155768,OFF-PA-10001357,1,48
US-2013-114776,OFF-PA-10004100,3,19
CA-2013-147123,OFF-PA-10000575,12,80
CA-2013-165330,OFF-PA-10000241,1,31
US-2014-114034,OFF-PA-10004735,6,39
CA-2014-121258,OFF-PA-10004041,4,30
CA-2014-166296,OFF-PA-10004359,3,315
CA-2014-124716,OFF-PA-10000859,3,12
CA-2014-124716,OFF-PA-10001144,2,111
CA-2014-124716,OFF-PA-10000740,2,46
US-2014-147886,OFF-PA-10003651,4,27
US-2014-147886,OFF-PA-10000232,2,13
US-2014-147886,OFF-PA-10000743,3,20
CA-2014-107853,OFF-PA-10000520,2,13
CA-2014-142342,OFF-PA-10004609,5,32
CA-2014-156776,OFF-PA-10001970,2,25
CA-2014-115175,OFF-PA-10001878,5,245
CA-2014-166093,OFF-PA-10003893,2,9
CA-2014-161956,OFF-PA-10001289,3,116
CA-2014-101182,OFF-PA-10001800,2,13
CA-2014-149559,OFF-PA-10003172,2,13
CA-2014-166898,OFF-PA-10002262,3,19
CA-2014-118136,OFF-PA-10002615,2,9
CA-2014-160514,OFF-PA-10002479,2,11
CA-2014-161459,OFF-PA-10002377,6,34
CA-2014-148264,OFF-PA-10003651,9,60
CA-2014-107748,OFF-PA-10002005,2,13
CA-2014-154116,OFF-PA-10004569,3,23
CA-2011-122070,OFF-EN-10004773,8,248
CA-2011-127523,OFF-AP-10004249,3,36
CA-2011-159520,OFF-SU-10001664,2,17
CA-2011-123127,OFF-AP-10001962,2,17
US-2011-143287,OFF-PA-10001776,5,46
US-2011-143287,OFF-PA-10004039,4,224
US-2011-143287,OFF-SU-10001574,2,7
CA-2012-160213,OFF-PA-10003848,3,19
CA-2012-134201,OFF-AR-10002804,3,15
CA-2012-134201,OFF-ST-10001476,4,142
CA-2012-156153,OFF-FA-10003472,6,8
CA-2012-156013,OFF-PA-10001970,5,61
CA-2012-154144,OFF-PA-10004071,1,55
CA-2012-124653,OFF-LA-10002271,7,22
CA-2012-124653,OFF-PA-10000176,7,133
CA-2012-124653,OFF-PA-10002365,2,13
CA-2013-101630,OFF-LA-10004425,3,9
CA-2013-101630,OFF-SU-10001664,3,26
US-2013-168410,OFF-ST-10000036,3,296
CA-2013-123050,OFF-ST-10003455,2,31
CA-2013-113138,OFF-AR-10003770,6,17
US-2014-100048,OFF-AP-10001154,6,281
CA-2014-167899,OFF-AR-10001988,3,18
CA-2014-164112,OFF-ST-10002615,7,1085
US-2014-105046,OFF-PA-10004353,5,100
CA-2014-103506,OFF-LA-10001158,4,41
CA-2014-126676,OFF-EN-10004846,3,8
CA-2014-139913,OFF-PA-10003739,2,12
CA-2014-139913,OFF-PA-10002479,5,26
CA-2014-160983,OFF-PA-10002250,8,47
CA-2014-137323,OFF-ST-10003996,6,96
CA-2014-105480,OFF-PA-10002787,1,6
CA-2011-169061,OFF-AR-10000588,3,60
CA-2011-169061,OFF-PA-10001878,2,98
CA-2011-169061,OFF-SU-10000381,2,19
CA-2011-169033,OFF-AR-10001915,5,50
CA-2011-133270,OFF-AR-10002656,2,13
CA-2011-108147,OFF-ST-10003470,6,1677
CA-2011-113929,OFF-AR-10003772,4,35
CA-2011-113929,OFF-EN-10003286,5,41
CA-2011-157721,OFF-AP-10001303,1,20
CA-2011-113362,OFF-EN-10003845,3,11
CA-2011-113362,OFF-ST-10001809,5,449
US-2011-137155,OFF-AP-10002518,3,534
US-2011-137155,OFF-PA-10000806,3,168
CA-2011-124730,OFF-LA-10001158,9,93
CA-2011-124730,OFF-LA-10001613,4,12
CA-2011-103590,OFF-EN-10004007,4,62
CA-2012-100251,OFF-LA-10003766,10,32
CA-2012-100251,OFF-SU-10000898,4,56
CA-2012-131758,OFF-AR-10000411,3,48
CA-2012-131758,OFF-LA-10000262,5,13
CA-2012-135020,OFF-PA-10004255,7,45
CA-2012-135020,OFF-ST-10001490,3,535
CA-2012-102015,OFF-AR-10004685,2,9
CA-2012-102015,OFF-EN-10002504,1,27
CA-2012-102015,OFF-FA-10000490,1,1
CA-2012-102015,OFF-LA-10002043,2,21
CA-2012-102015,OFF-PA-10002464,5,29
CA-2012-102015,OFF-ST-10001713,2,106
CA-2012-151869,OFF-PA-10002947,3,20
CA-2012-127173,OFF-FA-10004854,3,34
CA-2012-132570,OFF-AR-10000369,2,3
CA-2012-132570,OFF-EN-10003055,2,80
CA-2012-146486,OFF-EN-10001509,6,12
CA-2012-146486,OFF-ST-10002554,5,245
US-2013-143819,OFF-PA-10003127,1,26
US-2013-143819,OFF-ST-10003208,2,363
CA-2013-166674,OFF-AR-10003156,3,30
CA-2013-166674,OFF-AR-10001953,6,264
CA-2013-166674,OFF-AR-10004974,3,10
CA-2013-166674,OFF-AR-10000588,3,60
CA-2013-166674,OFF-ST-10001469,3,162
CA-2013-101329,OFF-AR-10000614,9,32
CA-2013-101329,OFF-AR-10003190,1,3
CA-2013-139941,OFF-AP-10004036,3,53
CA-2013-139941,OFF-PA-10000241,3,93
CA-2013-111682,OFF-AR-10001868,1,2
CA-2013-111682,OFF-PA-10000587,2,15
CA-2013-111682,OFF-PA-10001569,5,32
CA-2013-111682,OFF-ST-10000604,6,209
US-2013-142685,OFF-SU-10000157,7,835
CA-2013-169215,OFF-FA-10000936,9,30
CA-2013-132997,OFF-PA-10004983,2,13
CA-2013-132997,OFF-ST-10003479,3,117
CA-2013-130778,OFF-AP-10000595,2,9
CA-2013-130778,OFF-PA-10001509,5,45
US-2013-150861,OFF-LA-10001317,2,6
US-2013-150861,OFF-PA-10001954,8,183
US-2013-150861,OFF-ST-10004634,3,34
CA-2013-144309,OFF-PA-10001776,2,19
CA-2014-169474,OFF-AP-10003971,3,33
CA-2014-146031,OFF-AR-10002656,9,60
CA-2014-117023,OFF-AR-10003602,2,12
CA-2014-117023,OFF-AR-10004062,10,105
CA-2014-128335,OFF-EN-10001539,3,23
CA-2014-128335,OFF-PA-10004996,5,52
CA-2014-134607,OFF-ST-10002214,2,23
CA-2011-107524,OFF-EN-10001990,2,11
US-2011-135881,OFF-AP-10002118,1,208
US-2011-135881,OFF-SU-10003002,2,5
CA-2011-103429,OFF-AP-10001005,3,236
CA-2011-151946,OFF-AP-10001626,4,16
CA-2011-130624,OFF-AP-10001303,3,60
CA-2011-125612,OFF-SU-10002537,10,102
CA-2011-125171,OFF-LA-10001175,5,14
CA-2011-160766,OFF-AP-10002945,2,601
CA-2011-160766,OFF-EN-10001099,7,68
CA-2011-125997,OFF-AP-10003842,1,31
CA-2011-125997,OFF-LA-10002762,6,75
CA-2011-124856,OFF-LA-10000121,3,19
CA-2011-107454,OFF-LA-10001569,7,35
CA-2011-146990,OFF-FA-10000611,4,6
CA-2011-140396,OFF-EN-10002592,3,35
CA-2011-119032,OFF-FA-10003021,2,4
US-2011-111353,OFF-LA-10002762,2,25
CA-2011-114517,OFF-AP-10002350,3,57
CA-2011-131800,OFF-AP-10004136,3,123
CA-2011-157644,OFF-LA-10003148,3,19
CA-2012-108588,OFF-EN-10000461,2,17
CA-2012-132276,OFF-AP-10000804,6,27
CA-2012-109512,OFF-EN-10002621,3,29
CA-2012-159534,OFF-EN-10004386,1,24
US-2012-116981,OFF-AP-10000595,3,13
CA-2012-133536,OFF-EN-10004459,3,23
CA-2012-111164,OFF-AP-10004487,5,407
US-2012-134271,OFF-LA-10004093,3,22
CA-2012-112557,OFF-AP-10002311,3,206
US-2012-160857,OFF-SU-10000157,3,358
CA-2012-103177,OFF-AP-10004540,2,160
CA-2012-120810,OFF-AP-10002892,3,69
CA-2012-131338,OFF-FA-10000992,3,11
US-2012-109015,OFF-AP-10001962,1,8
CA-2012-164084,OFF-FA-10003059,4,7
CA-2012-166464,OFF-LA-10001317,4,13
US-2012-126977,OFF-LA-10002762,7,88
CA-2012-105508,OFF-EN-10003055,1,40
CA-2012-120915,OFF-AP-10002578,6,294
US-2012-153283,OFF-EN-10001539,2,16
CA-2012-164539,OFF-AP-10002457,5,523
CA-2012-161711,OFF-EN-10001539,8,62
CA-2012-130659,OFF-EN-10004147,3,18
CA-2012-143105,OFF-LA-10004093,1,7
CA-2012-143980,OFF-AP-10003779,2,415
CA-2012-130855,OFF-SU-10003936,2,6
CA-2013-137848,OFF-EN-10001137,4,17
US-2013-162859,OFF-FA-10000304,4,9
CA-2013-102456,OFF-AP-10004336,3,171
CA-2013-101623,OFF-FA-10003495,6,36
CA-2013-119683,OFF-EN-10001099,3,29
CA-2013-111213,OFF-SU-10000946,8,64
CA-2013-161473,OFF-LA-10001297,2,21
CA-2013-161473,OFF-SU-10001574,3,11
CA-2013-138520,OFF-EN-10001137,2,8
CA-2013-144785,OFF-SU-10004290,1,7
CA-2013-109666,OFF-SU-10002522,2,8
CA-2013-109666,OFF-SU-10001218,5,55
CA-2013-128818,OFF-LA-10003923,3,44
CA-2013-169943,OFF-AP-10001563,5,243
CA-2013-155565,OFF-SU-10001218,5,55
US-2013-154256,OFF-LA-10003720,7,26
CA-2013-140501,OFF-FA-10004076,2,4
CA-2013-140501,OFF-LA-10003510,4,122
CA-2013-140501,OFF-LA-10000248,5,18
US-2013-126431,OFF-LA-10001474,1,31
CA-2013-168543,OFF-AP-10000938,7,707
CA-2013-137050,OFF-FA-10002988,7,14
CA-2013-116603,OFF-AP-10002892,2,46
CA-2013-136133,OFF-AP-10000576,9,355
CA-2013-158001,OFF-AP-10002118,5,1041
CA-2013-151561,OFF-SU-10001574,3,11
CA-2013-123120,OFF-SU-10002503,4,23
CA-2013-131499,OFF-AP-10003779,1,207
CA-2013-145611,OFF-AP-10001005,5,393
CA-2013-134376,OFF-AP-10004532,3,61
CA-2013-101161,OFF-LA-10000407,5,25
CA-2013-116596,OFF-FA-10000134,7,41
US-2013-113677,OFF-LA-10001569,3,15
CA-2013-146941,OFF-EN-10003296,4,362
CA-2013-105816,OFF-FA-10000304,7,15
CA-2013-169824,OFF-SU-10000952,4,36
CA-2013-129126,OFF-FA-10000621,6,21
CA-2013-129126,OFF-LA-10003190,2,6
US-2013-104794,OFF-FA-10001754,2,4
CA-2014-131653,OFF-LA-10001045,2,5
US-2014-118535,OFF-LA-10001297,2,21
CA-2014-110884,OFF-LA-10003510,3,92
CA-2014-140949,OFF-LA-10004093,1,7
CA-2014-140949,OFF-LA-10000081,5,19
US-2014-104955,OFF-LA-10003121,7,29
CA-2014-136511,OFF-SU-10003505,3,348
CA-2014-166184,OFF-EN-10004483,3,47
CA-2014-144848,OFF-SU-10000646,1,240
CA-2014-109211,OFF-EN-10001532,1,17
CA-2014-135279,OFF-LA-10001613,3,9
CA-2014-135279,OFF-LA-10004055,2,10
CA-2014-104010,OFF-SU-10001218,5,55
CA-2014-108553,OFF-AP-10000026,2,122
CA-2014-108553,OFF-SU-10002573,7,123
CA-2014-151911,OFF-EN-10002986,4,63
CA-2014-167668,OFF-LA-10004544,4,59
CA-2014-120138,OFF-FA-10000936,1,3
CA-2014-112172,OFF-FA-10004395,3,14
CA-2014-107132,OFF-SU-10002503,5,28
CA-2014-164378,OFF-LA-10000634,3,8
US-2014-123204,OFF-AP-10002287,4,17
CA-2014-168172,OFF-SU-10002573,4,70
CA-2014-157987,OFF-AP-10000358,1,13
CA-2014-157987,OFF-LA-10001641,6,19
CA-2014-100111,OFF-FA-10000304,2,4
CA-2014-144904,OFF-LA-10001158,2,21
CA-2014-116519,OFF-AP-10000828,5,905
CA-2014-104822,OFF-LA-10002034,5,25
CA-2014-127180,OFF-EN-10002500,5,64
CA-2014-118367,OFF-EN-10004386,2,48
CA-2014-168858,OFF-AP-10003849,7,2505
CA-2014-168858,OFF-EN-10001415,3,17
CA-2014-168641,OFF-EN-10003001,2,168
CA-2014-155607,OFF-AP-10001962,7,59
CA-2014-123372,OFF-EN-10003055,2,80
CA-2014-148691,OFF-LA-10001317,1,3
CA-2014-117128,OFF-LA-10000248,3,11
US-2014-126053,OFF-LA-10003766,3,9
CA-2014-105235,OFF-AP-10001271,5,255
CA-2014-115602,OFF-AP-10000891,13,1705
CA-2014-117933,OFF-AP-10004249,3,36
CA-2014-164826,OFF-FA-10000585,4,14
CA-2014-164826,OFF-LA-10001297,7,72
US-2014-102638,OFF-FA-10002988,3,6
US-2011-105151,OFF-AR-10001231,5,11
US-2011-121566,OFF-AR-10001026,3,7
CA-2011-109904,OFF-AR-10004999,3,18
CA-2011-127691,OFF-AR-10002053,2,6
CA-2011-110065,OFF-AR-10004165,7,16
US-2011-138828,OFF-AR-10000658,5,58
CA-2011-127936,OFF-AR-10002445,3,21
CA-2011-146815,OFF-AR-10003469,2,4
CA-2011-145212,OFF-AR-10002833,3,5
CA-2011-124513,OFF-AR-10002956,3,66
CA-2011-156160,OFF-AR-10003876,4,13
CA-2012-108588,OFF-AR-10001615,3,60
US-2012-150231,OFF-AR-10001761,3,18
CA-2012-110667,OFF-AR-10000716,2,11
CA-2012-148712,OFF-AR-10000614,3,11
CA-2012-118227,OFF-AR-10001044,1,26
CA-2012-124268,OFF-AR-10004817,3,15
CA-2012-159590,OFF-AR-10003190,2,6
