Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Size
OFF-LA-10002787,Avery 480,Office Supplies,Labels,3.8,54.08684022
OFF-ST-10001321,Decoflex Hanging Personal Folder File,Office Supplies,Storage,15.5,12.38055516
OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,3.666666667,84.59752054
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,80.33333333,110.223153
OFF-LA-10002043,Avery 489,Office Supplies,Labels,10.25,80.00850862
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,14.66666667,28.6441975
OFF-FA-10003495,Staples,Office Supplies,Fasteners,6,138.9598136
OFF-LA-10001474,Avery 477,Office Supplies,Labels,30.55555556,57.73863682
OFF-AR-10000658,Newell 324,Office Supplies,Art,11.66666667,108.6379444
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,12.33333333,133.9681112
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,17.5,57.00296679
OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,84,128.8210135
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,10.33333333,31.8271525
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,22,90.67121102
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,14.33333333,109.787509
OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design,Office Supplies,Storage,13.5,148.4122809
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,20,106.7048526
OFF-EN-10001434,Strathmore #10 Envelopes,Office Supplies,Envelopes,52.75,62.54988505
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage,15.75,133.0885825
OFF-AP-10004655,Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day,Office Supplies,Appliances,11.25,110.7980654
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,3,78.84663656
OFF-LA-10004689,Avery 512,Office Supplies,Labels,2.888888889,99.20019214
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,31,109.3571394
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,7.75,80.70213703
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,16.77777778,14.20203214
OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,2,4.803339284
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,34.66666667,35.19063396
OFF-AR-10001545,Newell 326,Office Supplies,Art,1.75,3.982861718
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,23.5,104.3949151
OFF-EN-10003567,Inter-Office Recycled Envelopes,Office Supplies,Envelopes,22,112.8372929
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,7,144.2160028
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,3,37.20972174
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,358,115.6484015
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,3.666666667,26.57141727
OFF-EN-10001335,White Business Envelopes with Contemporary Seam,Office Supplies,Envelopes,11,87.97308689
OFF-ST-10003455,Tenex File Box,Office Supplies,Storage,15.66666667,105.6255011
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,2,22.1751132
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,4.25,123.7107736
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,22.28571429,111.5766895
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,30,51.1685445
OFF-LA-10000248,Avery 52,Office Supplies,Labels,3.5,103.0217802
OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,Storage,11.33333333,105.1432437
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,176,68.21446934
OFF-ST-10000615,SimpliFile Personal File,Office Supplies,Storage,11.33333333,146.4001695
OFF-EN-10002621,Staples,Office Supplies,Envelopes,10,30.4665077
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,1.5,60.91453737
OFF-AR-10001216,Newell 339,Office Supplies,Art,2.666666667,40.0288998
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,9,28.29278767
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,64.5,61.92621845
OFF-AR-10003759,Crayola Anti Dust Chalk,Office Supplies,Art,1.857142857,72.13682169
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,4,27.90685623
OFF-LA-10003663,Avery 498,Office Supplies,Labels,3,84.10084652
OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances,13.66666667,113.1226032
OFF-AR-10003651,Newell 350,Office Supplies,Art,3.285714286,100.7611685
OFF-EN-10003448,Peel & Seel Recycled Catalog Envelopes,Office Supplies,Envelopes,11.5,111.8046621
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,8,2.917924979
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,119.5,89.18063368
OFF-AR-10001315,Newell 310,Office Supplies,Art,2,88.5362049
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,5.2,78.66045427
OFF-FA-10001332,Acco Banker's Clasps,Office Supplies,Fasteners,3,62.7516505
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,15,42.87043283
OFF-AP-10004249,Staples,Office Supplies,Appliances,12,78.04365351
OFF-SU-10000946,Staples,Office Supplies,Supplies,8,134.6293753
OFF-AR-10000246,Newell 318,Office Supplies,Art,2.833333333,79.22216495
OFF-ST-10000777,Companion Letter/Legal File,Office Supplies,Storage,37.83333333,13.83176652
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,5.666666667,36.42085675
OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art,2.333333333,80.5731499
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,9.9,51.81263881
OFF-FA-10000621,OIC Colored Binder Clips,Office Supplies,Fasteners,3.6,145.0718949
OFF-EN-10001028,Staples,Office Supplies,Envelopes,12,133.3026108
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,22,63.6298238
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,4.5,30.74412043
OFF-AP-10002684,Acco 7-Outlet Masterpiece Power Center,Office Supplies,Appliances,121.5714286,31.72804374
OFF-LA-10003077,Avery 500,Office Supplies,Labels,7.333333333,94.15936276
OFF-LA-10000414,Avery 503,Office Supplies,Labels,10.25,15.49681598
OFF-AR-10003394,Newell 332,Office Supplies,Art,3,84.58297251
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,7,11.89135238
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,2.5,87.65964296
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,69,63.88572506
OFF-ST-10001837,SAFCO Mobile Desk Side File,Office Supplies,Storage,43,92.67157062
OFF-AR-10002578,Newell 335,Office Supplies,Art,3,17.00380368
OFF-AR-10001118,Binney & Smith Crayola Metallic Crayons,Office Supplies,Art,3.25,24.5348524
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,49,33.44428767
OFF-PA-10002365,Xerox 1967,Office Supplies,Paper,6.4,42.74783132
OFF-PA-10004569,Wirebound Message Books,Office Supplies,Paper,7.666666667,26.94563394
OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,55,97.31170846
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,6.5,125.8702035
OFF-PA-10002246,Wirebound Four 2-3/4 x 5 Forms per Page,Office Supplies,Paper,6.333333333,9.291162394
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,49,143.3992643
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book",Office Supplies,Paper,9,107.2548052
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,19,20.94058609
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,104.8571429,117.1377106
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,3.5,125.5919916
OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,41,57.63012718
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,55,112.7646176
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,5.833333333,86.88571851
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,4.333333333,52.12025289
OFF-PA-10000528,Xerox 1981,Office Supplies,Paper,5.25,96.15457651
OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,6,55.65884367
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,4.333333333,44.4978197
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,4.333333333,54.96857138
OFF-PA-10000157,Xerox 191,Office Supplies,Paper,20,86.13891738
OFF-PA-10004101,Xerox 1894,Office Supplies,Paper,6.428571429,105.6425292
OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,35.5,68.68613072
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,6,96.34130668
OFF-PA-10000350,Message Book,Office Supplies,Paper,8.5,65.10500946
OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,20,37.83821512
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,7.333333333,28.17185627
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,39,84.39864526
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,7.285714286,50.69074856
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,5.714285714,77.79113248
OFF-PA-10002262,Xerox 192,Office Supplies,Paper,6.5,142.4975362
OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,105,19.94033245
OFF-PA-10001166,Xerox 2,Office Supplies,Paper,6.5,4.626625499
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,6,121.2414978
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,12.5,87.47132974
OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,48,68.09412347
OFF-PA-10004082,Adams Telephone Message Book w/Frequently-Called Numbers Space,Office Supplies,Paper,8,36.87579518
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,31,77.15038989
OFF-PA-10003424,"""While you Were Out"" Message Book",Office Supplies,Paper,3.5,141.6701535
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,6,129.4328985
OFF-PA-10002137,Southworth 100% Résumé Paper,Office Supplies,Paper,8,72.88455602
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,49,138.7524805
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,6.5,17.27137616
OFF-PA-10002615,Ampad Gold Fibre Wirebound Steno Books,Office Supplies,Paper,4.333333333,136.5307465
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,9,42.90053145
OFF-FA-10001843,Staples,Office Supplies,Fasteners,2.4,97.4094016
OFF-PA-10000418,Xerox 189,Office Supplies,Paper,105,30.52907614
OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,5,131.2809768
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,38,28.35834604
OFF-LA-10000262,Avery 494,Office Supplies,Labels,2.625,26.22530252
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,4.5,80.20220017
OFF-PA-10004888,Xerox 217,Office Supplies,Paper,6.333333333,2.074361918
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,5,89.26549788
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,14,61.40914886
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,4,146.378299
OFF-AR-10001044,BOSTON Ranger #55 Pencil Sharpener,Office Supplies,Art,26,72.25456447
OFF-LA-10000134,Avery 511,Office Supplies,Labels,3,11.52387378
OFF-PA-10002968,Xerox 1973,Office Supplies,Paper,22.8,62.15804575
OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,11,8.908293302
OFF-AR-10000380,Hunt PowerHouse Electric Pencil Sharpener,Office Supplies,Art,38,63.79449926
OFF-EN-10002600,Redi-Strip #10 Envelopes,Office Supplies,Envelopes,3,71.13465642
OFF-LA-10003148,Avery 51,Office Supplies,Labels,6.333333333,100.8213607
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,61,121.2737555
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,111,40.92236736
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,13.33333333,134.5826598
OFF-FA-10001229,Staples,Office Supplies,Fasteners,4,61.72630432
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,6,10.57274252
OFF-PA-10001307,Important Message Pads,Office Supplies,Paper,4.333333333,95.1135753
OFF-LA-10003223,Avery 508,Office Supplies,Labels,5,17.88332025
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,17,2.126638511
OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,56,31.07073637
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,41,84.01496779
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf",Office Supplies,Storage,51.33333333,129.6339381
OFF-AR-10003405,Dixon My First Ticonderoga Pencil,Office Supplies,Art,5.833333333,112.20224
OFF-PA-10003205,Wirebound Message Forms,Office Supplies,Paper,8,147.8714542
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,2.75,13.42581201
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,12.6,82.82525796
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,31,13.99613094
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,3,7.261014873
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,3.8,102.3774879
OFF-LA-10002312,Avery 490,Office Supplies,Labels,15,98.50579258
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,20,86.7012362
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,6.833333333,21.78530395
OFF-AR-10003481,Newell 348,Office Supplies,Art,3.25,27.18473291
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,38.45454545,134.9690162
OFF-AR-10004042,BOSTON Model 1800 Electric Pencil Sharpeners,Office Supplies,Art,18,134.1135527
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles",Office Supplies,Supplies,6.75,61.51306939
OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,8,131.9401078
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,2.5,9.322125137
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,3,3.515512239
OFF-FA-10003485,Staples,Office Supplies,Fasteners,2.666666667,118.4312196
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,17,131.9072175
OFF-ST-10001128,Carina Mini System Audio Rack,Office Supplies,Storage,111,138.2547137
OFF-LA-10003510,Avery 4027 File Folder Labels for Dot Matrix Printers,Office Supplies,Labels,30.5,18.83577274
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,8.25,20.31883264
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,1.666666667,11.28259756
OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,Storage,96,1.221298327
OFF-LA-10004008,Avery 507,Office Supplies,Labels,3,144.767565
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,3.4,57.96759264
OFF-FA-10000490,OIC Binder Clips,Office Supplies,Fasteners,1,82.41574208
OFF-AR-10001547,Newell 311,Office Supplies,Art,2,56.51468437
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,35,82.95869992
OFF-EN-10004386,Recycled Interoffice Envelopes with String and Button Closure,Office Supplies,Envelopes,24,71.04352093
OFF-AP-10002222,Staples,Office Supplies,Appliances,9,54.07780137
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,54,43.80675814
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,84,99.17590312
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,3.333333333,69.46811806
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,13,91.02548714
OFF-FA-10000304,Advantus Push Pins,Office Supplies,Fasteners,2,107.6111284
OFF-ST-10001272,Mini 13-1/2 Capacity Data Binder Rack,Office Supplies,Storage,131,32.61741748
OFF-AP-10002287,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright,Office Supplies,Appliances,4.25,83.72139071
OFF-ST-10002292,Sauder Facets Collection Locker/File Cabinet,Office Supplies,Storage,371,128.3605603
OFF-AP-10001303,Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day,Office Supplies,Appliances,20,8.782244318
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,2.75,64.66213143
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,16.33333333,85.83859693
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,19,13.93966815
OFF-EN-10001990,Staples,Office Supplies,Envelopes,5.714285714,132.8153529
OFF-ST-10003722,Project Tote Personal File,Office Supplies,Storage,14,67.56486841
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,14,103.6551723
OFF-FA-10003112,Staples,Office Supplies,Fasteners,8,45.46991422
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,14,138.4628175
OFF-AR-10001972,Newell 323,Office Supplies,Art,1.5,18.39940308
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,44,30.38162062
OFF-AR-10003087,Staples,Office Supplies,Art,1.777777778,23.87928851
OFF-AR-10001221,Dixon Ticonderoga Erasable Colored Pencil Set,Office Supplies,Art,6,92.67676521
OFF-FA-10002676,Colored Push Pins,Office Supplies,Fasteners,2,115.726269
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,51,48.92880571
OFF-AR-10001231,Sanford EarthWrite Recycled Pencils,Office Supplies,Art,2.142857143,104.6148723
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,12,37.36117555
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,648,38.60802888
OFF-EN-10002592,Peel & Seel Recycled Catalog Envelopes,Office Supplies,Envelopes,11.6,85.62687518
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,2,19.02549675
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,294.6,79.44797777
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,279.7777778,30.41725138
OFF-EN-10003134,Staples,Office Supplies,Envelopes,11.5,91.94993996
OFF-AR-10000203,Newell 336,Office Supplies,Art,4.25,16.88953521
OFF-LA-10001158,Avery Address/Shipping Labels for Typewriters,Office Supplies,Labels,10.4,95.70097829
OFF-AR-10001919,OIC #2 Pencils,Office Supplies,Art,1.8,34.13587424
OFF-LA-10004544,Avery 505,Office Supplies,Labels,14.8,139.2407151
OFF-ST-10003805,24 Capacity Maxi Data Binder Racks,Office Supplies,Storage,210.5,27.01388681
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,11,67.39920524
OFF-AR-10001427,Newell 330,Office Supplies,Art,6,25.9911933
OFF-AP-10002578,Fellowes Premier Superior Surge Suppressor,Office Supplies,Appliances,49,122.2182088
OFF-SU-10000898,Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles,Office Supplies,Supplies,13.85714286,30.61051533
OFF-AP-10000576,Belkin 325VA UPS Surge Protector,Office Supplies,Appliances,121,66.83901014
OFF-FA-10002780,Staples,Office Supplies,Fasteners,3,82.85614142
OFF-LA-10002034,Avery 478,Office Supplies,Labels,5,16.25416282
OFF-LA-10003714,Avery 510,Office Supplies,Labels,4,66.36987684
OFF-FA-10004838,Super Bands,Office Supplies,Fasteners,2,57.38673256
OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,2.666666667,131.592648
OFF-AR-10003856,Newell 344,Office Supplies,Art,3,1.297767206
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,36,90.98724596
