Order_ID,Order_Date,Order_Priority,Customer_ID,Order_Status
CA-2011-133543,2011-12-22,Medium,KM-166604,pending
CA-2011-166961,2011-12-27,Medium,CD-127904,in progress
CA-2011-143371,2011-12-28,Medium,MD-173504,in progress
CA-2011-102330,2011-12-29,Medium,AI-108554,in progress
CA-2012-105725,2012-02-18,Medium,GT-147554,pending
CA-2012-149993,2012-03-19,High,GA-147254,shipped
CA-2012-113110,2012-03-19,High,BK-112604,pending
US-2012-113593,2012-04-18,High,NC-184154,shipped
CA-2012-124919,2012-05-31,High,SP-206504,pending
CA-2012-139164,2012-06-23,Medium,CS-123554,shipped
CA-2012-148180,2012-07-26,Medium,BP-110954,pending
CA-2012-112011,2012-08-13,Medium,ON-187154,pending
CA-2012-142454,2012-08-15,Medium,RE-194504,in progress
CA-2012-126445,2012-08-27,High,RA-199454,pending
CA-2012-110744,2012-09-07,Medium,HA-149204,pending
CA-2012-162166,2012-09-08,Medium,NM-185204,pending
CA-2012-165057,2012-09-11,Medium,SC-207254,shipped
CA-2012-149713,2012-09-18,High,TG-216404,shipped
CA-2012-132388,2012-10-10,Critical,KN-163904,in progress
CA-2012-139290,2012-10-26,Medium,MY-173804,in progress
CA-2012-164882,2012-10-31,Critical,SG-200804,in progress
US-2012-164448,2012-10-31,High,DK-128354,shipped
CA-2012-131457,2012-10-31,Low,MZ-175154,pending
CA-2012-126466,2012-11-09,Medium,JO-155504,shipped
CA-2012-154340,2012-11-29,High,EK-137954,in progress
CA-2012-119508,2012-12-04,Medium,TZ-215804,pending
CA-2012-155586,2012-12-12,Medium,XP-218654,in progress
CA-2012-134075,2012-12-12,Medium,HA-149054,in progress
CA-2012-148250,2012-12-13,High,RP-192704,shipped
CA-2013-101938,2013-01-07,Medium,DW-134804,shipped
CA-2013-126270,2013-04-24,Medium,AF-108704,shipped
US-2013-123610,2013-05-13,Medium,VM-218354,shipped
CA-2013-148852,2013-05-27,Medium,SV-207854,pending
CA-2013-110982,2013-06-06,High,CK-122054,pending
CA-2013-141397,2013-06-21,Critical,RC-198254,pending
CA-2013-152534,2013-06-21,Medium,DP-131054,pending
CA-2013-160941,2013-07-22,High,DK-128354,in progress
CA-2013-155978,2013-08-02,Medium,TS-212054,in progress
CA-2013-166163,2013-08-16,Medium,CY-127454,shipped
CA-2013-105585,2013-08-27,High,RF-197354,in progress
CA-2013-124583,2013-09-02,High,LB-167954,in progress
CA-2013-151372,2013-09-06,Critical,JH-159854,in progress
CA-2013-103709,2013-09-09,Medium,LP-170954,in progress
CA-2013-116561,2013-09-12,Medium,EB-141104,pending
CA-2013-123337,2013-09-17,Medium,KD-164954,pending
US-2013-125402,2013-09-26,Medium,DL-128654,in progress
CA-2013-145898,2013-09-27,Medium,CM-124454,shipped
CA-2013-101672,2013-10-04,Medium,DB-129104,shipped
CA-2013-145583,2013-10-14,Medium,LC-168854,shipped
CA-2013-105291,2013-10-31,Medium,SP-209204,in progress
CA-2013-146766,2013-11-05,Critical,TT-212204,shipped
CA-2013-144092,2013-11-06,High,LH-171554,pending
US-2013-155768,2013-12-02,High,LB-167954,in progress
US-2013-113985,2013-12-03,High,KD-164954,pending
CA-2013-149762,2013-12-04,High,RD-197204,in progress
CA-2013-165330,2013-12-12,Critical,WB-218504,shipped
CA-2013-136686,2013-12-13,High,RF-198404,pending
CA-2013-102792,2013-12-14,Low,JC-153404,pending
CA-2013-101651,2013-12-25,Medium,SC-203054,shipped
US-2013-131058,2013-12-28,High,EM-141404,pending
CA-2013-112578,2013-12-30,High,FO-143054,pending
US-2014-123862,2014-01-08,High,JF-151904,shipped
CA-2014-104619,2014-01-25,Medium,KD-164954,shipped
CA-2014-107517,2014-02-06,Medium,FC-143354,shipped
CA-2014-121706,2014-02-27,Medium,BM-111404,pending
CA-2014-104080,2014-03-09,Medium,AH-102104,in progress
US-2014-117534,2014-03-26,Critical,CV-122954,in progress
US-2014-147886,2014-03-29,High,DH-130754,in progress
CA-2014-166128,2014-04-12,Low,LW-172154,shipped
CA-2014-108070,2014-04-17,High,JE-157454,shipped
CA-2014-166933,2014-04-25,High,MG-178904,in progress
CA-2014-119914,2014-05-05,Medium,CC-122204,pending
CA-2014-133487,2014-05-07,Critical,TS-216554,shipped
CA-2014-137001,2014-06-11,Medium,GZ-145454,in progress
CA-2014-122105,2014-06-25,Medium,CJ-120104,pending
CA-2014-100384,2014-06-25,Medium,NH-186104,pending
CA-2014-100650,2014-06-30,Medium,DK-132254,pending
CA-2014-150189,2014-07-09,Critical,VG-217904,pending
CA-2014-121048,2014-07-15,High,TC-212954,in progress
CA-2014-142342,2014-07-18,High,AJ-107954,pending
CA-2014-118724,2014-07-22,High,AR-108254,in progress
CA-2014-167913,2014-07-31,High,JL-158354,in progress
CA-2014-156776,2014-08-08,High,JL-155054,shipped
CA-2014-158169,2014-08-13,Medium,JM-161954,in progress
CA-2014-166093,2014-08-18,Medium,RW-195404,shipped
US-2014-109253,2014-08-22,Medium,PR-188804,shipped
CA-2014-161956,2014-08-28,Medium,DR-128804,in progress
CA-2014-123001,2014-09-03,Low,AW-108404,in progress
CA-2014-147410,2014-09-05,Medium,EJ-141554,pending
CA-2014-149559,2014-09-12,Critical,KF-162854,shipped
CA-2014-118136,2014-09-17,High,BB-109904,in progress
CA-2014-117009,2014-09-23,Medium,BK-112604,shipped
CA-2014-140186,2014-09-30,Medium,PG-188204,shipped
CA-2014-137918,2014-09-30,Medium,JK-157304,pending
CA-2014-129378,2014-10-02,High,NS-185054,shipped
CA-2014-131807,2014-10-06,Medium,GG-146504,in progress
CA-2014-154949,2014-10-16,Medium,MC-172754,pending
CA-2014-142643,2014-10-16,Medium,DL-134954,shipped
US-2014-146416,2014-10-21,Medium,JE-161654,in progress
US-2014-163790,2014-11-03,Critical,NL-183104,in progress
CA-2014-159597,2014-11-10,High,MC-175904,pending
CA-2014-162096,2014-11-11,Critical,TB-211904,in progress
CA-2014-100601,2014-11-17,Medium,JK-153704,pending
CA-2014-108091,2014-11-17,Medium,EK-137954,shipped
CA-2014-103380,2014-11-22,Medium,BF-110054,pending
CA-2014-102379,2014-12-03,High,BB-115454,shipped
US-2014-149006,2014-12-07,High,BN-114704,shipped
CA-2014-148264,2014-12-09,Critical,LF-171854,shipped
CA-2014-154116,2014-12-16,High,KM-166604,shipped
CA-2014-137463,2014-12-17,Medium,KM-162254,shipped
CA-2014-120936,2014-12-18,High,CA-123104,in progress
CA-2014-138380,2014-12-22,High,YS-218804,shipped
CA-2014-144827,2014-12-22,Medium,SE-201104,in progress
CA-2011-133354,2011-02-23,High,SA-208304,in progress
CA-2011-141901,2011-08-09,High,GM-145004,shipped
CA-2012-109603,2012-01-26,Medium,EM-138254,in progress
CA-2012-167479,2012-03-14,Medium,AI-108554,pending
US-2012-129007,2012-09-13,Critical,KD-166154,pending
CA-2012-104948,2012-11-13,Medium,KH-165104,shipped
CA-2012-136700,2012-12-06,Medium,DB-131204,shipped
CA-2012-148628,2012-12-06,Medium,KM-163754,pending
US-2012-120957,2012-12-07,Medium,KH-166904,in progress
CA-2013-124814,2013-04-11,Medium,FM-142154,pending
CA-2013-103163,2013-06-08,Medium,FM-142904,pending
CA-2013-104633,2013-06-13,High,EA-140354,pending
CA-2013-113117,2013-08-17,Medium,JP-155204,shipped
US-2013-134369,2013-09-17,Low,BC-111254,shipped
CA-2013-130267,2013-09-20,Medium,SW-202454,pending
CA-2013-112340,2013-10-22,Medium,NM-185204,shipped
CA-2013-164896,2013-11-08,Medium,PS-190454,in progress
US-2013-114776,2013-12-07,Medium,GG-146504,pending
CA-2013-147123,2013-12-11,High,SJ-201254,in progress
US-2014-114034,2014-01-04,Medium,DL-133154,pending
CA-2014-121258,2014-02-27,Medium,DB-130604,in progress
CA-2014-166296,2014-03-14,Low,KF-162854,in progress
CA-2014-124716,2014-03-28,High,BD-115604,pending
CA-2014-107853,2014-05-27,Medium,CD-119204,in progress
CA-2014-115175,2014-08-08,Medium,MC-175754,shipped
CA-2014-101182,2014-09-05,Medium,KB-164054,shipped
CA-2014-166898,2014-09-12,High,KH-166304,in progress
CA-2014-160514,2014-11-13,Medium,DB-131204,shipped
CA-2014-161459,2014-11-26,Medium,EB-137504,pending
CA-2014-107748,2014-12-11,Medium,AG-103304,shipped
CA-2011-122070,2011-04-22,Critical,AH-100304,shipped
CA-2011-127523,2011-05-11,Medium,BG-116954,shipped
CA-2011-159520,2011-06-06,Medium,GT-146354,shipped
CA-2011-123127,2011-09-08,High,SP-206204,pending
US-2011-143287,2011-11-11,Low,KN-167054,pending
CA-2012-160213,2012-03-08,Medium,AR-108254,shipped
CA-2012-134201,2012-04-10,Medium,EH-141254,shipped
CA-2012-156153,2012-05-31,High,CW-119054,shipped
CA-2012-156013,2012-09-20,Medium,TC-209804,shipped
CA-2012-154144,2012-12-20,High,MH-177854,pending
CA-2012-124653,2012-12-24,High,DB-131204,in progress
CA-2013-101630,2013-02-19,High,CK-127604,in progress
US-2013-168410,2013-02-21,Medium,BV-112454,shipped
CA-2013-123050,2013-04-05,Medium,BC-111254,pending
CA-2013-113138,2013-11-20,Medium,NP-186854,in progress
US-2014-100048,2014-05-20,Medium,RS-197654,pending
CA-2014-167899,2014-05-22,Medium,JG-158054,in progress
CA-2014-164112,2014-07-01,Medium,ND-184604,pending
US-2014-105046,2014-07-18,Medium,BE-113354,shipped
CA-2014-103506,2014-07-24,High,LR-170354,shipped
CA-2014-126676,2014-09-30,Critical,FH-143654,in progress
CA-2014-139913,2014-10-24,Low,JC-161054,in progress
CA-2014-160983,2014-10-30,High,GB-145304,pending
CA-2014-137323,2014-11-15,High,PW-190304,shipped
CA-2014-105480,2014-12-21,Medium,DK-132254,pending
CA-2011-169061,2011-03-05,Medium,AB-101504,pending
CA-2011-169033,2011-03-30,Medium,KM-167204,shipped
CA-2011-133270,2011-06-06,High,BM-117854,pending
CA-2011-108147,2011-06-08,Medium,RD-194804,in progress
CA-2011-113929,2011-06-16,Medium,CK-122054,shipped
CA-2011-157721,2011-09-02,High,JM-161954,in progress
CA-2011-113362,2011-09-14,Medium,AJ-109604,shipped
US-2011-137155,2011-11-01,Medium,DL-129254,in progress
CA-2011-124730,2011-11-26,High,LS-172454,in progress
CA-2011-103590,2011-11-30,High,JL-155054,shipped
CA-2012-100251,2012-05-17,Medium,DV-134654,in progress
CA-2012-131758,2012-05-28,Medium,KB-163154,shipped
CA-2012-135020,2012-05-28,Medium,MS-177704,in progress
CA-2012-102015,2012-09-12,Medium,TM-210104,shipped
CA-2012-151869,2012-09-25,High,CS-119504,in progress
CA-2012-127173,2012-09-26,Medium,GM-145004,in progress
CA-2012-132570,2012-10-31,High,KT-164804,pending
CA-2012-146486,2012-11-09,High,DV-134654,pending
US-2013-143819,2013-03-02,Medium,KD-162704,pending
CA-2013-166674,2013-04-02,Critical,RB-193604,pending
CA-2013-101329,2013-04-23,Medium,MM-179204,shipped
CA-2013-139941,2013-06-13,Medium,CB-124154,in progress
CA-2013-111682,2013-06-18,Critical,TB-210554,shipped
US-2013-142685,2013-06-24,Medium,MG-176954,in progress
CA-2013-169215,2013-07-15,Medium,RE-194504,shipped
CA-2013-132997,2013-11-08,Medium,LW-172154,pending
CA-2013-130778,2013-11-20,Medium,ND-183704,in progress
US-2013-150861,2013-12-04,Medium,EG-139004,pending
CA-2013-144309,2013-12-11,Medium,CM-122354,in progress
CA-2014-169474,2014-02-05,Medium,JF-153554,in progress
CA-2014-146031,2014-07-30,High,GM-144404,pending
CA-2014-117023,2014-08-08,Medium,JW-159554,pending
CA-2014-128335,2014-09-30,Medium,JA-159704,in progress
CA-2014-134607,2014-10-04,High,HL-150404,pending
CA-2011-107524,2011-03-02,Medium,KN-167054,shipped
US-2011-135881,2011-05-23,Medium,GT-147104,in progress
CA-2011-103429,2011-05-30,Critical,LW-168254,shipped
CA-2011-151946,2011-06-04,Medium,BT-114404,shipped
CA-2011-130624,2011-06-21,High,TB-212804,shipped
CA-2011-125612,2011-08-03,Medium,BK-112604,in progress
CA-2011-125171,2011-09-03,Critical,AG-103904,shipped
CA-2011-160766,2011-09-14,High,DM-130154,in progress
CA-2011-125997,2011-09-20,High,MW-182204,in progress
CA-2011-124856,2011-09-29,High,LD-170054,pending
CA-2011-107454,2011-11-02,High,RD-197204,in progress
CA-2011-146990,2011-11-07,Medium,BP-110954,pending
CA-2011-140396,2011-11-20,Medium,KH-163304,pending
CA-2011-119032,2011-11-27,Medium,MS-177704,pending
US-2011-111353,2011-11-29,Medium,PB-191504,pending
CA-2011-114517,2011-12-23,Medium,TH-212354,in progress
CA-2011-131800,2011-12-30,Medium,AJ-109604,pending
CA-2011-157644,2011-12-31,High,AH-100304,shipped
CA-2012-108588,2012-01-05,Medium,BG-116954,shipped
CA-2012-132276,2012-02-23,Medium,LC-169604,shipped
CA-2012-109512,2012-03-05,Critical,LF-171854,in progress
CA-2012-159534,2012-03-20,High,DH-130754,shipped
US-2012-116981,2012-03-26,Medium,SM-209504,pending
CA-2012-133536,2012-03-28,High,JH-158204,shipped
CA-2012-111164,2012-04-11,Medium,SE-201104,pending
US-2012-134271,2012-04-18,Medium,RF-197354,pending
CA-2012-112557,2012-04-25,Medium,JL-158504,pending
US-2012-160857,2012-05-08,Medium,NW-184004,pending
CA-2012-103177,2012-05-30,High,EN-137804,in progress
CA-2012-120810,2012-07-23,Medium,TH-215504,in progress
CA-2012-131338,2012-08-09,Medium,NP-183254,shipped
US-2012-109015,2012-09-06,Medium,BS-115904,in progress
CA-2012-164084,2012-09-07,Medium,AG-105254,in progress
CA-2012-166464,2012-09-12,Medium,PG-188954,shipped
US-2012-126977,2012-09-17,Medium,PF-191204,shipped
CA-2012-105508,2012-09-24,Medium,JF-151904,in progress
CA-2012-120915,2012-09-28,Medium,JJ-154454,shipped
US-2012-153283,2012-11-12,Medium,EB-141104,shipped
CA-2012-164539,2012-11-16,Low,PO-191804,in progress
CA-2012-161711,2012-11-28,Medium,MC-174254,in progress
CA-2012-130659,2012-12-04,Medium,MS-173654,in progress
CA-2012-143105,2012-12-10,High,MA-175604,in progress
CA-2012-143980,2012-12-25,High,JK-156404,in progress
CA-2012-130855,2012-12-29,Medium,RF-198404,pending
CA-2013-137848,2013-01-15,Medium,WB-218504,shipped
US-2013-162859,2013-02-15,Low,PG-188204,shipped
CA-2013-102456,2013-02-27,Medium,DL-128654,shipped
CA-2013-101623,2013-02-28,Low,RR-195254,pending
CA-2013-119683,2013-03-13,Medium,CK-125954,pending
CA-2013-111213,2013-04-02,Medium,FP-143204,pending
CA-2013-161473,2013-04-02,High,TB-211754,shipped
CA-2013-138520,2013-04-09,Medium,JL-155054,pending
CA-2013-144785,2013-04-19,Medium,CS-124904,pending
CA-2013-109666,2013-04-20,Medium,KM-167204,in progress
CA-2013-128818,2013-05-08,Medium,CJ-120104,in progress
CA-2013-169943,2013-05-20,Medium,BN-115154,in progress
CA-2013-155565,2013-05-29,High,EH-137654,shipped
US-2013-154256,2013-06-24,Medium,SM-200054,pending
CA-2013-140501,2013-06-24,Medium,IM-150704,shipped
US-2013-126431,2013-07-02,High,SU-206654,in progress
CA-2013-168543,2013-07-04,High,DK-132254,in progress
CA-2013-137050,2013-07-15,Medium,SW-207554,pending
CA-2013-116603,2013-07-18,Medium,AT-107354,pending
CA-2013-136133,2013-08-19,High,HW-149354,pending
CA-2013-158001,2013-08-24,Medium,JP-154604,shipped
CA-2013-151561,2013-09-02,Medium,PG-188204,shipped
CA-2013-123120,2013-09-05,Medium,CV-122954,shipped
CA-2013-131499,2013-09-09,High,MG-178754,shipped
CA-2013-145611,2013-09-21,High,HA-149054,shipped
CA-2013-134376,2013-10-03,Medium,TT-212654,in progress
CA-2013-101161,2013-10-14,Low,BW-111104,shipped
CA-2013-116596,2013-10-28,Medium,BW-112004,shipped
US-2013-113677,2013-11-14,Medium,CM-126554,shipped
CA-2013-146941,2013-12-11,High,DL-133154,in progress
CA-2013-105816,2013-12-12,Medium,JM-152654,pending
CA-2013-169824,2013-12-13,Medium,NS-186404,in progress
CA-2013-129126,2013-12-15,Medium,PK-190754,in progress
US-2013-104794,2013-12-17,High,KD-164954,shipped
CA-2014-131653,2014-01-30,Low,RD-195854,shipped
US-2014-118535,2014-02-12,High,DJ-135104,pending
CA-2014-110884,2014-03-08,Medium,SH-203954,shipped
CA-2014-140949,2014-03-18,Medium,DB-134054,in progress
US-2014-104955,2014-03-20,Medium,CG-120404,in progress
CA-2014-136511,2014-03-24,High,MZ-175154,shipped
CA-2014-166184,2014-03-25,High,HR-148304,shipped
CA-2014-144848,2014-04-05,Medium,DS-130304,in progress
CA-2014-109211,2014-04-05,Medium,PS-190454,pending
CA-2014-135279,2014-04-10,High,BS-118004,pending
CA-2014-104010,2014-04-24,High,TD-209954,in progress
CA-2014-108553,2014-04-24,Medium,SK-199904,shipped
CA-2014-151911,2014-05-01,Medium,DL-134954,in progress
CA-2014-167668,2014-05-07,High,TC-212954,shipped
CA-2014-120138,2014-05-26,Critical,TB-216254,pending
CA-2014-112172,2014-06-11,Medium,MM-182804,in progress
CA-2014-107132,2014-06-27,High,SC-202604,in progress
CA-2014-164378,2014-07-16,Medium,MM-180554,pending
US-2014-123204,2014-07-22,Medium,CS-118604,in progress
CA-2014-168172,2014-08-07,High,SH-203954,shipped
CA-2014-157987,2014-09-03,High,AC-106154,in progress
CA-2014-100111,2014-09-21,Medium,SV-203654,in progress
CA-2014-144904,2014-09-26,Medium,KW-164354,shipped
CA-2014-116519,2014-10-14,High,CR-127304,shipped
CA-2014-104822,2014-10-21,Critical,RB-194654,pending
CA-2014-127180,2014-10-23,High,TA-213854,in progress
CA-2014-118367,2014-10-29,Medium,LO-171704,in progress
CA-2014-168858,2014-11-20,High,JD-161504,shipped
CA-2014-168641,2014-11-25,Low,KA-165254,in progress
CA-2014-155607,2014-11-27,Medium,FG-142604,in progress
CA-2014-123372,2014-11-29,Medium,DG-133004,shipped
CA-2014-148691,2014-12-04,Medium,CS-124604,pending
CA-2014-117128,2014-12-06,High,BF-110804,shipped
US-2014-126053,2014-12-06,Medium,CS-119504,shipped
CA-2014-105235,2014-12-06,Medium,SM-209504,in progress
CA-2014-115602,2014-12-19,Medium,DJ-136304,in progress
CA-2014-117933,2014-12-25,High,RF-198404,pending
CA-2014-164826,2014-12-29,Low,JF-154154,shipped
US-2014-102638,2014-12-30,High,MC-178454,shipped
US-2011-105151,2011-03-30,Critical,SG-208904,pending
US-2011-121566,2011-06-30,Medium,CS-118604,shipped
CA-2011-109904,2011-07-14,Medium,BF-109754,in progress
CA-2011-127691,2011-07-22,High,EM-140654,in progress
CA-2011-110065,2011-08-05,Medium,SP-206504,in progress
US-2011-138828,2011-09-02,Critical,KD-163454,pending
CA-2011-127936,2011-09-02,High,CL-125654,shipped
CA-2011-146815,2011-09-08,Medium,PP-189554,in progress
CA-2011-145212,2011-09-13,Medium,DC-128504,shipped
CA-2011-124513,2011-09-21,Medium,SL-201554,in progress
CA-2011-156160,2011-09-22,Medium,AS-100904,pending
US-2012-150231,2012-03-16,High,JK-156404,in progress
CA-2012-110667,2012-04-04,Medium,NF-185954,pending
CA-2012-148712,2012-04-17,Medium,JM-155354,shipped
CA-2012-118227,2012-04-24,High,DB-132704,pending
CA-2012-124268,2012-07-04,Medium,AD-101804,in progress
CA-2012-159590,2012-07-18,Medium,KC-162554,pending
US-2012-156797,2012-08-11,Medium,PO-191804,in progress
CA-2012-129854,2012-08-22,High,RB-197054,in progress
CA-2012-136658,2012-09-10,Medium,BO-114254,pending
CA-2012-102281,2012-10-12,Critical,MP-174704,pending
CA-2012-138954,2012-11-15,Critical,MH-177854,in progress
CA-2012-100454,2012-11-20,Medium,BM-116504,pending
CA-2012-163762,2012-11-27,Medium,JE-154754,pending
CA-2012-137225,2012-12-15,Medium,JK-156404,in progress
CA-2013-120082,2013-03-26,High,DK-128354,shipped
CA-2013-149902,2013-04-02,High,DW-135404,in progress
CA-2013-132899,2013-04-08,Medium,SF-202004,pending
CA-2013-161158,2013-05-10,Medium,PS-189704,shipped
CA-2013-100790,2013-06-27,Medium,JG-158054,in progress
CA-2013-105263,2013-08-07,High,LM-170654,in progress
CA-2013-130407,2013-09-03,Medium,KD-162704,shipped
CA-2013-125815,2013-10-29,High,DL-133304,in progress
CA-2013-153836,2013-10-31,Medium,EH-137654,in progress
CA-2013-145548,2013-11-12,Medium,EB-137504,shipped
CA-2013-101336,2013-11-14,Medium,CK-127604,shipped
CA-2013-166618,2013-11-15,Medium,DP-130004,in progress
CA-2013-154711,2013-11-23,Medium,TB-213554,shipped
CA-2013-141523,2013-12-20,Medium,MH-174404,in progress
CA-2014-105193,2014-03-26,Low,JL-158354,shipped
CA-2014-140536,2014-04-05,Medium,TA-213854,shipped
CA-2014-115322,2014-05-12,Medium,ZC-219104,pending
CA-2014-167080,2014-06-11,High,LC-169304,in progress
CA-2014-108441,2014-06-13,Medium,SB-201704,pending
CA-2014-161067,2014-09-04,High,KB-164054,shipped
CA-2014-152975,2014-09-15,High,RB-197054,pending
CA-2014-143035,2014-10-04,Medium,CC-124304,in progress
CA-2014-143658,2014-11-09,Medium,SR-204254,pending
CA-2014-111556,2014-11-21,Critical,CD-119204,pending
CA-2014-103352,2014-11-28,Medium,RP-193904,pending
US-2011-169390,2011-02-08,Critical,CS-122504,in progress
CA-2011-154641,2011-08-11,Medium,KL-166454,in progress
CA-2011-164973,2011-11-04,High,NM-184454,pending
CA-2011-119151,2011-11-25,High,MP-181754,pending
CA-2011-146864,2011-12-22,Medium,BT-115304,in progress
CA-2011-168473,2011-12-26,Medium,TB-215204,pending
CA-2012-110632,2012-03-17,Medium,HR-148304,pending
CA-2012-166492,2012-04-07,Medium,RP-193904,shipped
CA-2012-116512,2012-04-09,Medium,MC-181004,shipped
CA-2012-130876,2012-05-12,Medium,AZ-107504,pending
CA-2012-108665,2012-07-06,High,KM-162254,shipped
US-2012-104185,2012-09-03,Medium,JB-154004,shipped
CA-2012-105599,2012-09-07,Medium,MC-172754,in progress
CA-2012-132465,2012-09-11,Medium,DM-135254,in progress
CA-2012-140984,2012-09-14,Medium,CC-126854,in progress
CA-2012-114811,2012-11-08,Medium,KD-164954,in progress
